Store,Days,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,
24,"25, Mar, 11","Friday, 25 March 2011"," $1,158,693 ",0,36.88,3.789,133.9587419,8.252,
25,"25, Mar, 11","Friday, 25 March 2011"," $616,324 ",0,38.51,3.625,207.6553444,7.343,
26,"25, Mar, 11","Friday, 25 March 2011"," $866,567 ",0,22.99,3.624,133.9587419,7.907,
27,"25, Mar, 11","Friday, 25 March 2011"," $1,554,651 ",0,40.11,3.789,137.8478929,7.827,
28,"25, Mar, 11","Friday, 25 March 2011"," $1,201,060 ",0,54.4,3.909,128.6160645,14.021,
29,"25, Mar, 11","Friday, 25 March 2011"," $478,773 ",0,38.77,3.624,133.9587419,10.256,
30,"25, Mar, 11","Friday, 25 March 2011"," $431,754 ",0,70.33,3.473,214.2521573,8.028,
31,"25, Mar, 11","Friday, 25 March 2011"," $1,357,036 ",0,70.33,3.473,214.2521573,8.028,
32,"25, Mar, 11","Friday, 25 March 2011"," $1,068,719 ",0,46.7,3.414,192.1964844,8.818,
33,"25, Mar, 11","Friday, 25 March 2011"," $238,084 ",0,63.34,3.716,128.6160645,8.951,
34,"25, Mar, 11","Friday, 25 March 2011"," $922,898 ",0,53.11,3.48,128.6160645,10.398,
35,"25, Mar, 11","Friday, 25 March 2011"," $762,184 ",0,40.11,3.625,137.8478929,8.549,
36,"25, Mar, 11","Friday, 25 March 2011"," $390,732 ",0,71.07,3.488,213.3436744,8.395,
37,"25, Mar, 11","Friday, 25 March 2011"," $522,106 ",0,71.07,3.473,213.3436744,8.395,
38,"25, Mar, 11","Friday, 25 March 2011"," $351,542 ",0,54.4,3.909,128.6160645,14.021,
39,"25, Mar, 11","Friday, 25 March 2011"," $1,284,335 ",0,71.17,3.473,213.3436744,8.395,
40,"25, Mar, 11","Friday, 25 March 2011"," $834,621 ",0,28.89,3.624,133.9587419,5.114,
41,"25, Mar, 11","Friday, 25 March 2011"," $1,140,578 ",0,41.11,3.414,192.1964844,7.241,
42,"25, Mar, 11","Friday, 25 March 2011"," $522,674 ",0,62.53,3.716,128.6160645,8.744,
43,"25, Mar, 11","Friday, 25 March 2011"," $585,989 ",0,65.53,3.473,206.4496175,10.398,
44,"25, Mar, 11","Friday, 25 March 2011"," $285,032 ",0,42.38,3.435,128.6160645,7.224,
45,"25, Mar, 11","Friday, 25 March 2011"," $719,737 ",0,41.76,3.625,184.9943679,8.549,
1,"18, Mar, 11","Friday, 18 March 2011"," $1,576,818 ",0,62.76,3.488,214.3627114,7.742,
2,"18, Mar, 11","Friday, 18 March 2011"," $1,902,558 ",0,62.32,3.488,214.0156238,8.028,
3,"18, Mar, 11","Friday, 18 March 2011"," $392,110 ",0,69.47,3.488,217.7235226,7.551,
4,"18, Mar, 11","Friday, 18 March 2011"," $2,116,475 ",0,51.86,3.495,128.5121935,6.51,
5,"18, Mar, 11","Friday, 18 March 2011"," $312,178 ",0,64.31,3.488,214.9257339,6.634,
6,"18, Mar, 11","Friday, 18 March 2011"," $1,685,375 ",0,65.07,3.488,215.9035078,6.858,
7,"18, Mar, 11","Friday, 18 March 2011"," $635,015 ",0,27.69,3.406,192.1237981,8.818,
8,"18, Mar, 11","Friday, 18 March 2011"," $898,289 ",0,56.68,3.488,217.7705442,6.262,
9,"18, Mar, 11","Friday, 18 March 2011"," $515,226 ",0,63.82,3.488,217.9563371,6.416,
10,"18, Mar, 11","Friday, 18 March 2011"," $1,884,734 ",0,70.12,3.892,128.5121935,8.744,
11,"18, Mar, 11","Friday, 18 March 2011"," $1,391,814 ",0,70.17,3.488,217.7235226,7.551,
12,"18, Mar, 11","Friday, 18 March 2011"," $1,009,502 ",0,64.21,3.692,128.5121935,14.021,
13,"18, Mar, 11","Friday, 18 March 2011"," $1,852,444 ",0,44.69,3.407,128.5121935,7.47,
14,"18, Mar, 11","Friday, 18 March 2011"," $1,932,491 ",0,46.66,3.631,184.809719,8.549,
15,"18, Mar, 11","Friday, 18 March 2011"," $551,554 ",0,40.23,3.796,133.8492258,7.771,
16,"18, Mar, 11","Friday, 18 March 2011"," $497,373 ",0,36.5,3.406,192.1237981,6.614,
17,"18, Mar, 11","Friday, 18 March 2011"," $778,437 ",0,34.48,3.407,128.5121935,6.866,
18,"18, Mar, 11","Friday, 18 March 2011"," $945,890 ",0,41.12,3.634,133.8492258,9.131,
19,"18, Mar, 11","Friday, 18 March 2011"," $1,257,972 ",0,40.32,3.796,133.8492258,7.771,
20,"18, Mar, 11","Friday, 18 March 2011"," $1,931,669 ",0,44.8,3.631,207.4283845,7.343,
21,"18, Mar, 11","Friday, 18 March 2011"," $793,569 ",0,63.26,3.488,214.0156238,8.028,
22,"18, Mar, 11","Friday, 18 March 2011"," $926,427 ",0,43.38,3.634,137.7398929,8.458,
23,"18, Mar, 11","Friday, 18 March 2011"," $1,203,683 ",0,37.28,3.634,133.8492258,5.114,
24,"18, Mar, 11","Friday, 18 March 2011"," $1,168,397 ",0,43.39,3.796,133.8492258,8.252,
25,"18, Mar, 11","Friday, 18 March 2011"," $603,394 ",0,40.94,3.631,207.4283845,7.343,
26,"18, Mar, 11","Friday, 18 March 2011"," $887,426 ",0,31.76,3.634,133.8492258,7.907,
27,"18, Mar, 11","Friday, 18 March 2011"," $1,624,539 ",0,46.65,3.796,137.7398929,7.827,
28,"18, Mar, 11","Friday, 18 March 2011"," $1,286,414 ",0,64.21,3.692,128.5121935,14.021,
29,"18, Mar, 11","Friday, 18 March 2011"," $493,653 ",0,43.38,3.634,133.8492258,10.256,
30,"18, Mar, 11","Friday, 18 March 2011"," $425,471 ",0,63.26,3.488,214.0156238,8.028,
31,"18, Mar, 11","Friday, 18 March 2011"," $1,425,559 ",0,63.26,3.488,214.0156238,8.028,
32,"18, Mar, 11","Friday, 18 March 2011"," $1,100,766 ",0,45.25,3.406,192.1237981,8.818,
33,"18, Mar, 11","Friday, 18 March 2011"," $247,234 ",0,72.72,3.892,128.5121935,8.951,
34,"18, Mar, 11","Friday, 18 March 2011"," $1,014,219 ",0,55.58,3.495,128.5121935,10.398,
35,"18, Mar, 11","Friday, 18 March 2011"," $800,663 ",0,46.65,3.631,137.7398929,8.549,
36,"18, Mar, 11","Friday, 18 March 2011"," $431,412 ",0,64.9,3.487,213.1096787,8.395,
37,"18, Mar, 11","Friday, 18 March 2011"," $478,503 ",0,64.9,3.488,213.1096787,8.395,
38,"18, Mar, 11","Friday, 18 March 2011"," $349,460 ",0,64.21,3.692,128.5121935,14.021,
39,"18, Mar, 11","Friday, 18 March 2011"," $1,348,410 ",0,65.28,3.488,213.1096787,8.395,
40,"18, Mar, 11","Friday, 18 March 2011"," $871,024 ",0,35.76,3.634,133.8492258,5.114,
41,"18, Mar, 11","Friday, 18 March 2011"," $1,115,504 ",0,40.19,3.406,192.1237981,7.241,
42,"18, Mar, 11","Friday, 18 March 2011"," $558,239 ",0,70.12,3.892,128.5121935,8.744,
43,"18, Mar, 11","Friday, 18 March 2011"," $635,171 ",0,68.98,3.488,206.225924,10.398,
44,"18, Mar, 11","Friday, 18 March 2011"," $281,700 ",0,44.69,3.407,128.5121935,7.224,
45,"18, Mar, 11","Friday, 18 March 2011"," $733,565 ",0,46.66,3.631,184.809719,8.549,
1,"11, Mar, 11","Friday, 11 March 2011"," $1,553,192 ",0,53.56,3.459,214.1110564,7.742,
2,"11, Mar, 11","Friday, 11 March 2011"," $1,879,107 ",0,52.7,3.459,213.7646401,8.028,
3,"11, Mar, 11","Friday, 11 March 2011"," $404,753 ",0,61.29,3.459,217.4653683,7.551,
4,"11, Mar, 11","Friday, 11 March 2011"," $2,039,818 ",0,50.93,3.461,128.3995,6.51,
5,"11, Mar, 11","Friday, 11 March 2011"," $293,098 ",0,55.74,3.459,214.6729901,6.634,
6,"11, Mar, 11","Friday, 11 March 2011"," $1,494,497 ",0,57.71,3.459,215.6488731,6.858,
7,"11, Mar, 11","Friday, 11 March 2011"," $558,964 ",0,20.7,3.372,192.058484,8.818,
8,"11, Mar, 11","Friday, 11 March 2011"," $900,387 ",0,49.14,3.459,217.512299,6.262,
9,"11, Mar, 11","Friday, 11 March 2011"," $517,784 ",0,54.75,3.459,217.6977326,6.416,
10,"11, Mar, 11","Friday, 11 March 2011"," $1,933,469 ",0,64.22,3.63,128.3995,8.744,
11,"11, Mar, 11","Friday, 11 March 2011"," $1,314,557 ",0,63.29,3.459,217.4653683,7.551,
12,"11, Mar, 11","Friday, 11 March 2011"," $997,673 ",0,57.75,3.818,128.3995,14.021,
13,"11, Mar, 11","Friday, 11 March 2011"," $1,852,433 ",0,41.28,3.346,128.3995,7.47,
14,"11, Mar, 11","Friday, 11 March 2011"," $1,931,105 ",0,45.01,3.582,184.613419,8.549,
15,"11, Mar, 11","Friday, 11 March 2011"," $537,035 ",0,34.27,3.752,133.7361429,7.771,
16,"11, Mar, 11","Friday, 11 March 2011"," $457,504 ",0,29.36,3.372,192.058484,6.614,
17,"11, Mar, 11","Friday, 11 March 2011"," $779,602 ",0,32.42,3.346,128.3995,6.866,
18,"11, Mar, 11","Friday, 11 March 2011"," $1,002,714 ",0,38.4,3.6,133.7361429,9.131,
19,"11, Mar, 11","Friday, 11 March 2011"," $1,351,450 ",0,35.59,3.752,133.7361429,7.771,
20,"11, Mar, 11","Friday, 11 March 2011"," $1,990,933 ",0,39.53,3.582,207.1882876,7.343,
21,"11, Mar, 11","Friday, 11 March 2011"," $763,480 ",0,54.69,3.459,213.7646401,8.028,
22,"11, Mar, 11","Friday, 11 March 2011"," $944,587 ",0,41.42,3.6,137.6269617,8.458,
23,"11, Mar, 11","Friday, 11 March 2011"," $1,042,044 ",0,29.36,3.6,133.7361429,5.114,
24,"11, Mar, 11","Friday, 11 March 2011"," $1,253,219 ",0,39.51,3.752,133.7361429,8.252,
25,"11, Mar, 11","Friday, 11 March 2011"," $599,828 ",0,36.73,3.582,207.1882876,7.343,
26,"11, Mar, 11","Friday, 11 March 2011"," $946,615 ",0,28.13,3.6,133.7361429,7.907,
27,"11, Mar, 11","Friday, 11 March 2011"," $1,613,260 ",0,43.64,3.752,137.6269617,7.827,
28,"11, Mar, 11","Friday, 11 March 2011"," $1,380,836 ",0,57.75,3.818,128.3995,14.021,
29,"11, Mar, 11","Friday, 11 March 2011"," $493,430 ",0,41.42,3.6,133.7361429,10.256,
30,"11, Mar, 11","Friday, 11 March 2011"," $438,530 ",0,54.69,3.459,213.7646401,8.028,
31,"11, Mar, 11","Friday, 11 March 2011"," $1,405,573 ",0,54.69,3.459,213.7646401,8.028,
32,"11, Mar, 11","Friday, 11 March 2011"," $1,101,458 ",0,36.51,3.372,192.058484,8.818,
33,"11, Mar, 11","Friday, 11 March 2011"," $270,921 ",0,66.51,3.63,128.3995,8.951,
34,"11, Mar, 11","Friday, 11 March 2011"," $943,952 ",0,45.87,3.461,128.3995,10.398,
35,"11, Mar, 11","Friday, 11 March 2011"," $830,601 ",0,43.64,3.582,137.6269617,8.549,
36,"11, Mar, 11","Friday, 11 March 2011"," $407,507 ",0,59.15,3.448,212.8611313,8.395,
37,"11, Mar, 11","Friday, 11 March 2011"," $505,610 ",0,59.15,3.459,212.8611313,8.395,
38,"11, Mar, 11","Friday, 11 March 2011"," $357,897 ",0,57.75,3.818,128.3995,14.021,
39,"11, Mar, 11","Friday, 11 March 2011"," $1,283,717 ",0,58.35,3.459,212.8611313,8.395,
40,"11, Mar, 11","Friday, 11 March 2011"," $860,256 ",0,30.53,3.6,133.7361429,5.114,
41,"11, Mar, 11","Friday, 11 March 2011"," $1,159,090 ",0,31.6,3.372,192.058484,7.241,
42,"11, Mar, 11","Friday, 11 March 2011"," $607,295 ",0,64.22,3.63,128.3995,8.744,
43,"11, Mar, 11","Friday, 11 March 2011"," $629,027 ",0,60.24,3.459,205.9880714,10.398,
44,"11, Mar, 11","Friday, 11 March 2011"," $284,496 ",0,41.28,3.346,128.3995,7.224,
45,"11, Mar, 11","Friday, 11 March 2011"," $714,015 ",0,45.01,3.582,184.613419,8.549,
1,"04, Mar, 11","Friday, 4 March 2011"," $1,636,263 ",0,59.58,3.288,213.8233327,7.742,
2,"04, Mar, 11","Friday, 4 March 2011"," $1,981,608 ",0,57.77,3.288,213.4775305,8.028,
3,"04, Mar, 11","Friday, 4 March 2011"," $437,085 ",0,65.11,3.288,217.1716979,7.551,
4,"04, Mar, 11","Friday, 4 March 2011"," $2,103,456 ",0,46.56,3.305,128.26475,6.51,
5,"04, Mar, 11","Friday, 4 March 2011"," $329,034 ",0,60.35,3.288,214.3842702,6.634,
6,"04, Mar, 11","Friday, 4 March 2011"," $1,502,618 ",0,60.45,3.288,215.3584231,6.858,
7,"04, Mar, 11","Friday, 4 March 2011"," $551,378 ",0,21.84,3.232,192.0116004,8.818,
8,"04, Mar, 11","Friday, 4 March 2011"," $935,266 ",0,53.18,3.288,217.2185454,6.262,
9,"04, Mar, 11","Friday, 4 March 2011"," $542,016 ",0,60.67,3.288,217.4036503,6.416,
10,"04, Mar, 11","Friday, 4 March 2011"," $1,958,003 ",0,56.96,3.674,128.26475,8.744,
11,"04, Mar, 11","Friday, 4 March 2011"," $1,399,457 ",0,66.5,3.288,217.1716979,7.551,
12,"04, Mar, 11","Friday, 4 March 2011"," $1,085,248 ",0,51.72,3.674,128.26475,14.021,
13,"04, Mar, 11","Friday, 4 March 2011"," $1,894,961 ",0,34.23,3.23,128.26475,7.47,
14,"04, Mar, 11","Friday, 4 March 2011"," $2,041,216 ",0,38.65,3.433,184.3879911,8.549,
15,"04, Mar, 11","Friday, 4 March 2011"," $573,374 ",0,28.16,3.605,133.6141429,7.771,
16,"04, Mar, 11","Friday, 4 March 2011"," $484,829 ",0,31.77,3.232,192.0116004,6.614,
17,"04, Mar, 11","Friday, 4 March 2011"," $816,138 ",0,24.21,3.23,128.26475,6.866,
18,"04, Mar, 11","Friday, 4 March 2011"," $1,063,311 ",0,28.49,3.437,133.6141429,9.131,
19,"04, Mar, 11","Friday, 4 March 2011"," $1,433,569 ",0,29.28,3.605,133.6141429,7.771,
20,"04, Mar, 11","Friday, 4 March 2011"," $2,143,425 ",0,37.33,3.433,206.9153485,7.343,
21,"04, Mar, 11","Friday, 4 March 2011"," $796,278 ",0,59.52,3.288,213.4775305,8.028,
22,"04, Mar, 11","Friday, 4 March 2011"," $997,353 ",0,33.52,3.437,137.5017028,8.458,
23,"04, Mar, 11","Friday, 4 March 2011"," $1,301,185 ",0,20.67,3.437,133.6141429,5.114,
24,"04, Mar, 11","Friday, 4 March 2011"," $1,346,995 ",0,31.36,3.605,133.6141429,8.252,
25,"04, Mar, 11","Friday, 4 March 2011"," $640,912 ",0,31.59,3.433,206.9153485,7.343,
26,"04, Mar, 11","Friday, 4 March 2011"," $945,643 ",0,14.31,3.437,133.6141429,7.907,
27,"04, Mar, 11","Friday, 4 March 2011"," $1,656,131 ",0,36.99,3.605,137.5017028,7.827,
28,"04, Mar, 11","Friday, 4 March 2011"," $1,723,737 ",0,51.72,3.674,128.26475,14.021,
29,"04, Mar, 11","Friday, 4 March 2011"," $536,032 ",0,33.52,3.437,133.6141429,10.256,
30,"04, Mar, 11","Friday, 4 March 2011"," $443,335 ",0,59.52,3.288,213.4775305,8.028,
31,"04, Mar, 11","Friday, 4 March 2011"," $1,412,721 ",0,59.52,3.288,213.4775305,8.028,
32,"04, Mar, 11","Friday, 4 March 2011"," $1,106,848 ",0,39.17,3.232,192.0116004,8.818,
33,"04, Mar, 11","Friday, 4 March 2011"," $245,436 ",0,59.51,3.674,128.26475,8.951,
34,"04, Mar, 11","Friday, 4 March 2011"," $963,911 ",0,46.21,3.305,128.26475,10.398,
35,"04, Mar, 11","Friday, 4 March 2011"," $850,449 ",0,36.99,3.433,137.5017028,8.549,
36,"04, Mar, 11","Friday, 4 March 2011"," $402,580 ",0,64.55,3.282,212.576205,8.395,
37,"04, Mar, 11","Friday, 4 March 2011"," $527,572 ",0,64.55,3.288,212.576205,8.395,
38,"04, Mar, 11","Friday, 4 March 2011"," $405,429 ",0,51.72,3.674,128.26475,14.021,
39,"04, Mar, 11","Friday, 4 March 2011"," $1,316,385 ",0,63.56,3.288,212.576205,8.395,
40,"04, Mar, 11","Friday, 4 March 2011"," $977,071 ",0,18.49,3.437,133.6141429,5.114,
41,"04, Mar, 11","Friday, 4 March 2011"," $1,229,258 ",0,34.99,3.232,192.0116004,7.241,
42,"04, Mar, 11","Friday, 4 March 2011"," $570,879 ",0,56.96,3.674,128.26475,8.744,
43,"04, Mar, 11","Friday, 4 March 2011"," $616,345 ",0,60.26,3.288,205.7148214,10.398,
44,"04, Mar, 11","Friday, 4 March 2011"," $293,985 ",0,34.23,3.23,128.26475,7.224,
45,"04, Mar, 11","Friday, 4 March 2011"," $761,880 ",0,38.65,3.433,184.3879911,8.549,
1,"25, Feb, 11","Friday, 25 February 2011"," $1,456,800 ",0,62.9,3.065,213.535609,7.742,
2,"25, Feb, 11","Friday, 25 February 2011"," $1,833,511 ",0,60.8,3.065,213.190421,8.028,
3,"25, Feb, 11","Friday, 25 February 2011"," $397,211 ",0,67.4,3.065,216.8780275,7.551,
4,"25, Feb, 11","Friday, 25 February 2011"," $2,078,095 ",0,49,3.087,128.13,6.51,
5,"25, Feb, 11","Friday, 25 February 2011"," $294,660 ",0,63.35,3.065,214.0955503,6.634,
6,"25, Feb, 11","Friday, 25 February 2011"," $1,422,600 ",0,62.86,3.065,215.0679731,6.858,
7,"25, Feb, 11","Friday, 25 February 2011"," $546,691 ",0,17.46,3.101,191.9647167,8.818,
8,"25, Feb, 11","Friday, 25 February 2011"," $917,317 ",0,51.29,3.065,216.9247918,6.262,
9,"25, Feb, 11","Friday, 25 February 2011"," $513,107 ",0,59.01,3.065,217.1095679,6.416,
10,"25, Feb, 11","Friday, 25 February 2011"," $1,967,997 ",0,53.59,3.398,128.13,8.744,
11,"25, Feb, 11","Friday, 25 February 2011"," $1,323,999 ",0,68.74,3.065,216.8780275,7.551,
12,"25, Feb, 11","Friday, 25 February 2011"," $1,046,204 ",0,48.45,3.53,128.13,14.021,
13,"25, Feb, 11","Friday, 25 February 2011"," $1,831,934 ",0,33.17,3.12,128.13,7.47,
14,"25, Feb, 11","Friday, 25 February 2011"," $1,875,709 ",0,35.78,3.274,184.1625632,8.549,
15,"25, Feb, 11","Friday, 25 February 2011"," $547,564 ",0,20.87,3.452,133.4921429,7.771,
16,"25, Feb, 11","Friday, 25 February 2011"," $475,202 ",0,26.15,3.101,191.9647167,6.614,
17,"25, Feb, 11","Friday, 25 February 2011"," $767,257 ",0,24.36,3.12,128.13,6.866,
18,"25, Feb, 11","Friday, 25 February 2011"," $1,005,983 ",0,26.15,3.281,133.4921429,9.131,
19,"25, Feb, 11","Friday, 25 February 2011"," $1,296,658 ",0,23.24,3.452,133.4921429,7.771,
20,"25, Feb, 11","Friday, 25 February 2011"," $1,938,609 ",0,33.2,3.274,206.6424093,7.343,
21,"25, Feb, 11","Friday, 25 February 2011"," $768,314 ",0,61.27,3.065,213.190421,8.028,
22,"25, Feb, 11","Friday, 25 February 2011"," $911,245 ",0,30.23,3.281,137.3764439,8.458,
23,"25, Feb, 11","Friday, 25 February 2011"," $1,206,917 ",0,17,3.281,133.4921429,5.114,
24,"25, Feb, 11","Friday, 25 February 2011"," $1,235,121 ",0,26.09,3.452,133.4921429,8.252,
25,"25, Feb, 11","Friday, 25 February 2011"," $570,816 ",0,28.36,3.274,206.6424093,7.343,
26,"25, Feb, 11","Friday, 25 February 2011"," $910,298 ",0,16.3,3.281,133.4921429,7.907,
27,"25, Feb, 11","Friday, 25 February 2011"," $1,688,936 ",0,33.05,3.452,137.3764439,7.827,
28,"25, Feb, 11","Friday, 25 February 2011"," $1,311,797 ",0,48.45,3.53,128.13,14.021,
29,"25, Feb, 11","Friday, 25 February 2011"," $483,660 ",0,30.23,3.281,133.4921429,10.256,
30,"25, Feb, 11","Friday, 25 February 2011"," $432,688 ",0,61.27,3.065,213.190421,8.028,
31,"25, Feb, 11","Friday, 25 February 2011"," $1,365,678 ",0,61.27,3.065,213.190421,8.028,
32,"25, Feb, 11","Friday, 25 February 2011"," $1,054,755 ",0,33,3.101,191.9647167,8.818,
33,"25, Feb, 11","Friday, 25 February 2011"," $242,901 ",0,54.89,3.398,128.13,8.951,
34,"25, Feb, 11","Friday, 25 February 2011"," $953,331 ",0,44.57,3.087,128.13,10.398,
35,"25, Feb, 11","Friday, 25 February 2011"," $841,129 ",0,33.05,3.274,137.3764439,8.549,
36,"25, Feb, 11","Friday, 25 February 2011"," $380,279 ",0,67.73,3.053,212.2912786,8.395,
37,"25, Feb, 11","Friday, 25 February 2011"," $514,758 ",0,67.73,3.065,212.2912786,8.395,
38,"25, Feb, 11","Friday, 25 February 2011"," $354,232 ",0,48.45,3.53,128.13,14.021,
39,"25, Feb, 11","Friday, 25 February 2011"," $1,240,921 ",0,67.77,3.065,212.2912786,8.395,
40,"25, Feb, 11","Friday, 25 February 2011"," $888,869 ",0,16.5,3.281,133.4921429,5.114,
41,"25, Feb, 11","Friday, 25 February 2011"," $1,099,715 ",0,26.1,3.101,191.9647167,7.241,
42,"25, Feb, 11","Friday, 25 February 2011"," $526,904 ",0,53.59,3.398,128.13,8.744,
43,"25, Feb, 11","Friday, 25 February 2011"," $592,340 ",0,58.37,3.065,205.4415714,10.398,
44,"25, Feb, 11","Friday, 25 February 2011"," $279,428 ",0,33.17,3.12,128.13,7.224,
45,"25, Feb, 11","Friday, 25 February 2011"," $733,717 ",0,35.78,3.274,184.1625632,8.549,
1,"18, Feb, 11","Friday, 18 February 2011"," $1,686,843 ",0,57.36,3.045,213.2478853,7.742,
2,"18, Feb, 11","Friday, 18 February 2011"," $2,080,885 ",0,57.83,3.045,212.9033115,8.028,
3,"18, Feb, 11","Friday, 18 February 2011"," $432,782 ",0,61.58,3.045,216.5843571,7.551,
4,"18, Feb, 11","Friday, 18 February 2011"," $2,316,496 ",0,48.17,3.058,127.99525,6.51,
5,"18, Feb, 11","Friday, 18 February 2011"," $356,623 ",0,58.83,3.045,213.8068304,6.634,
6,"18, Feb, 11","Friday, 18 February 2011"," $1,572,118 ",0,59.61,3.045,214.7775231,6.858,
7,"18, Feb, 11","Friday, 18 February 2011"," $572,387 ",0,17.3,3.051,191.9178331,8.818,
8,"18, Feb, 11","Friday, 18 February 2011"," $1,065,109 ",0,50.64,3.045,216.6310383,6.262,
9,"18, Feb, 11","Friday, 18 February 2011"," $610,986 ",0,58.5,3.045,216.8154856,6.416,
10,"18, Feb, 11","Friday, 18 February 2011"," $2,106,935 ",0,61.77,3.43,127.99525,8.744,
11,"18, Feb, 11","Friday, 18 February 2011"," $1,554,747 ",0,61.5,3.045,216.5843571,7.551,
12,"18, Feb, 11","Friday, 18 February 2011"," $1,128,485 ",0,53.35,3.43,127.99525,14.021,
13,"18, Feb, 11","Friday, 18 February 2011"," $2,003,481 ",0,40.85,3.062,127.99525,7.47,
14,"18, Feb, 11","Friday, 18 February 2011"," $2,019,032 ",0,40.7,3.245,183.9371353,8.549,
15,"18, Feb, 11","Friday, 18 February 2011"," $649,994 ",0,33.06,3.42,133.3701429,7.771,
16,"18, Feb, 11","Friday, 18 February 2011"," $491,180 ",0,27.18,3.051,191.9178331,6.614,
17,"18, Feb, 11","Friday, 18 February 2011"," $860,963 ",0,26.86,3.062,127.99525,6.866,
18,"18, Feb, 11","Friday, 18 February 2011"," $1,095,059 ",0,31.59,3.263,133.3701429,9.131,
19,"18, Feb, 11","Friday, 18 February 2011"," $1,457,270 ",0,34.74,3.42,133.3701429,7.771,
20,"18, Feb, 11","Friday, 18 February 2011"," $2,258,616 ",0,42.95,3.245,206.3694701,7.343,
21,"18, Feb, 11","Friday, 18 February 2011"," $884,702 ",0,59.87,3.045,212.9033115,8.028,
22,"18, Feb, 11","Friday, 18 February 2011"," $975,965 ",0,35.34,3.263,137.2511849,8.458,
23,"18, Feb, 11","Friday, 18 February 2011"," $1,369,972 ",0,26.6,3.263,133.3701429,5.114,
24,"18, Feb, 11","Friday, 18 February 2011"," $1,360,150 ",0,34.04,3.42,133.3701429,8.252,
25,"18, Feb, 11","Friday, 18 February 2011"," $634,637 ",0,38.42,3.245,206.3694701,7.343,
26,"18, Feb, 11","Friday, 18 February 2011"," $981,978 ",0,19.63,3.263,133.3701429,7.907,
27,"18, Feb, 11","Friday, 18 February 2011"," $1,709,365 ",0,39.32,3.42,137.2511849,7.827,
28,"18, Feb, 11","Friday, 18 February 2011"," $1,514,829 ",0,53.35,3.43,127.99525,14.021,
29,"18, Feb, 11","Friday, 18 February 2011"," $542,529 ",0,35.34,3.263,133.3701429,10.256,
30,"18, Feb, 11","Friday, 18 February 2011"," $417,071 ",0,59.87,3.045,212.9033115,8.028,
31,"18, Feb, 11","Friday, 18 February 2011"," $1,539,064 ",0,59.87,3.045,212.9033115,8.028,
32,"18, Feb, 11","Friday, 18 February 2011"," $1,183,529 ",0,42.09,3.051,191.9178331,8.818,
33,"18, Feb, 11","Friday, 18 February 2011"," $252,350 ",0,62.03,3.43,127.99525,8.951,
34,"18, Feb, 11","Friday, 18 February 2011"," $1,062,629 ",0,45.12,3.058,127.99525,10.398,
35,"18, Feb, 11","Friday, 18 February 2011"," $865,306 ",0,39.32,3.245,137.2511849,8.549,
36,"18, Feb, 11","Friday, 18 February 2011"," $427,175 ",0,57.48,3.017,212.0063522,8.395,
37,"18, Feb, 11","Friday, 18 February 2011"," $536,841 ",0,57.48,3.045,212.0063522,8.395,
38,"18, Feb, 11","Friday, 18 February 2011"," $364,607 ",0,53.35,3.43,127.99525,14.021,
39,"18, Feb, 11","Friday, 18 February 2011"," $1,335,234 ",0,58.2,3.045,212.0063522,8.395,
40,"18, Feb, 11","Friday, 18 February 2011"," $968,694 ",0,21.82,3.263,133.3701429,5.114,
41,"18, Feb, 11","Friday, 18 February 2011"," $1,203,400 ",0,39.39,3.051,191.9178331,7.241,
42,"18, Feb, 11","Friday, 18 February 2011"," $556,485 ",0,61.77,3.43,127.99525,8.744,
43,"18, Feb, 11","Friday, 18 February 2011"," $626,628 ",0,59.15,3.045,205.1683214,10.398,
44,"18, Feb, 11","Friday, 18 February 2011"," $280,786 ",0,40.85,3.062,127.99525,7.224,
45,"18, Feb, 11","Friday, 18 February 2011"," $802,253 ",0,40.7,3.245,183.9371353,8.549,
1,"11, Feb, 11","Friday, 11 February 2011"," $1,649,615 ",1,36.39,3.022,212.9367046,7.742,
2,"11, Feb, 11","Friday, 11 February 2011"," $2,168,042 ",1,33.19,3.022,212.5928624,8.028,
3,"11, Feb, 11","Friday, 11 February 2011"," $430,526 ",1,43.57,3.022,216.2660913,7.551,
4,"11, Feb, 11","Friday, 11 February 2011"," $2,187,847 ",1,33.29,3.033,127.859129,6.51,
